WAVE	FLUX	T	QE	NU	STARToverNU	EXTINCT	THROUGHPUT	R	SOLGEL	WINDOW	TOTAL
2640.0	0	0	0			3.74214e-06	0.494055	0.9336	0.963778	0.841	0
2645.0	0	0	0			4.20494e-06	0.495789	0.93355	0.963833	0.842375	0
2650.0	0	0	0			4.72498e-06	0.497529	0.9335	0.963889	0.84375	0
2655.0	0	0	0			5.30933e-06	0.499269	0.93345	0.963944	0.845125	0
2660.0	0	0	0			5.96596e-06	0.501016	0.9334	0.964	0.8465	0
2665.0	0	0	0			6.70378e-06	0.502766	0.93335	0.964056	0.847875	0
2670.0	0	0	0			7.53286e-06	0.504517	0.9333	0.964111	0.84925	0
2675.0	0	0	0			8.46447e-06	0.506274	0.93325	0.964167	0.850625	0
2680.0	0	0	0			9.5113e-06	0.508032	0.9332	0.964222	0.852	0
2685.0	0	0	0			1.06876e-05	0.509796	0.93315	0.964278	0.853375	0
2690.0	0	0	0			1.20094e-05	0.51156	0.9331	0.964333	0.85475	0
2695.0	0	0	0			1.34946e-05	0.513331	0.93305	0.964389	0.856125	0
2700.0	0	0	0			1.51635e-05	0.515102	0.933	0.964444	0.8575	0
2705.0	0	0	0			1.70388e-05	0.51688	0.93295	0.9645	0.858875	0
2710.0	0	0	0			1.91461e-05	0.518662	0.9329	0.964556	0.86025	0
2715.0	0	0	0			2.15139e-05	0.520443	0.93285	0.964611	0.861625	0
2720.0	0	0	0			2.41746e-05	0.522232	0.9328	0.964667	0.863	0
2725.0	0	0	0			2.71644e-05	0.52402	0.93275	0.964722	0.864375	0
2730.0	0	0	0			3.05239e-05	0.525815	0.9327	0.964778	0.86575	0
2735.0	0	0	0			3.42989e-05	0.527611	0.93265	0.964833	0.867125	0
2740.0	0	0	0			3.85407e-05	0.529413	0.9326	0.964889	0.8685	0
2745.0	0	0	0			4.33072e-05	0.531215	0.93255	0.964944	0.869875	0
2750.0	0	0	0			4.86631e-05	0.533024	0.9325	0.965	0.87125	0
